"Y","W","Delta","Z"
11.3520388037008,0.151523952785258,1,0
19.2579336882785,0.434581212327263,0,0
17.0410432346245,0.309168980321336,0,1
16.3646697175446,0.196618998846166,1,1
9.48003014913876,0.0150514452554587,0,1
13.3414371842035,0.171835693905844,1,1
14.4652055488667,0.382973445561559,0,0
15.4202441363299,0.0776321145968871,0,0
17.3136975533668,0.13746341213287,0,0
15.2662663196407,0.408109703922965,1,0
12.565979493784,0.257781531460478,0,1
11.9374723288812,0.127327926821924,0,1
13.8158610207628,0.110647380434304,0,0
15.1787415522701,0.324364967846659,1,0
14.3338078293913,0.429559366845269,1,0
20.350341595602,0.512906484973568,1,1
12.4651588976796,0.00201201495586505,0,1
14.0245278560407,0.391172649753892,0,0
11.5487064895279,0.12124570691514,0,1
14.6158921748783,0.505779772308117,0,0
14.8200203254375,0.257137236330472,1,1
19.9069072956874,0.425272496722915,0,0
15.7166259433151,0.392626666104296,0,0
14.5970236011316,0.42233567773536,0,0
14.497239144556,0.142934460152551,0,1
12.3558630723094,0.0696652498592122,0,0
16.842876698911,0.405664063823214,1,0
18.8339859678749,0.138549454033731,0,0
12.9816435793334,0.211961134972009,0,0
3.87207723557946,0.103303907577053,0,1
16.2047467344803,0.161829402594063,1,1
18.335640300728,0.384532769216778,1,0
16.3106332580117,0.28768478508792,1,0
16.67998177687,0.0362879673118,0,1
12.4011510316493,0.181262964301925,0,0
16.6857099022499,0.42822113103446,0,0
19.6765760420951,0.143954887202159,0,0
14.8144824533657,0.421437735169714,0,0
18.8816589914749,0.14983300324762,0,0
10.6740639475853,0.191061915509313,0,1
14.7689303051725,0.272378717046965,1,0
18.1030633605861,0.568345508184681,0,0
16.912517839965,0.505464214347668,0,0
16.8007546358172,0.151982829943339,0,0
17.328706991406,0.200021922247167,1,0
15.5187591370768,0.531998749785266,0,0
13.8826151139504,0.0169499987726268,0,1
17.6229409605062,0.359531754919896,0,0
13.8300795964746,0.236780175218484,0,0
12.9301954094632,0.0692646088212338,0,1
16.8490848861054,0.550023455656779,0,0
19.9939214681081,0.242575623324623,0,0
16.4529407245494,0.0322398564160577,1,1
14.7384226785426,0.297585833798544,0,0
10.8726105835226,0.320140568587551,1,0
16.9871436717806,0.575836456086884,0,0
12.691535849988,0.0199125251925024,0,1
15.5241866171748,0.0428349481483849,0,1
11.2426085721266,0.380492159462478,0,0
16.9908933511629,0.105263778065745,0,0
16.8288265093516,0.0559061410752838,0,1
13.3793625913283,0.089743716092371,0,0
16.8676168607873,0.334698455200634,0,0
18.0832303026556,0.546769906277663,1,0
18.0521131117962,0.324724110577811,0,1
21.3025976685282,0.206718265056353,0,0
9.77533322075461,0.053636399152938,0,1
13.1394739161314,0.298433404368611,1,0
11.7433376469522,0.0359596477373001,1,1
15.1593557285485,0.129548848338385,0,0
19.0722330667624,0.111318050520556,0,0
9.11412406318075,0.146332827675566,0,1
10.983853761121,0.00628449896139,0,1
11.8802241037059,0.105205670772041,1,1
18.0525064860248,0.230784752033244,0,0
14.7438870838375,0.58367348638751,1,0
7.16867241233322,0.0155522143975572,0,1
14.9137700499253,0.0230324828029253,0,0
12.3128238420248,0.0254304012633157,0,1
16.3227142332917,0.0252911702700479,1,1
17.709294394085,0.578994617416344,0,0
16.8497603680358,0.483376980192442,0,0
17.4534868048434,0.65064194759722,0,0
11.1280006403167,0.11954901065956,0,1
15.6383141458076,0.387864900821296,1,0
14.9104741890906,0.254784688406584,0,0
9.70072981506686,0.425971614150987,1,0
12.7735978197816,0.156916181777961,1,1
12.6044077323114,0.0466000897449065,1,1
7.04958620368176,0.116210101184392,1,1
12.2422493639759,0.813224354118203,0,0
14.9290091756595,0.0908122000154812,0,1
15.2194370746858,0.250761623764812,0,0
10.0555430513069,0.19476330589379,0,1
18.0297871246336,0.0142536762125274,0,1
12.4469443940081,0.0860805104336784,1,1
12.9038698048047,0.161764903215279,0,0
19.7951829609978,0.416103222854,0,0
17.2005441684016,0.168681588363359,1,0
16.5944034782961,0.439143535145039,0,0
8.1305847057653,0.074589614276551,0,1
16.6017999835642,0.102565559973824,1,1
18.289198732564,0.245426340564053,0,0
21.6160442754345,0.119971944874105,0,1
20.9174504748597,0.204079756126263,0,0
15.0398599055991,0.279172725161866,0,0
13.6046373783737,0.039999411053867,0,1
18.005441336761,0.598254589094405,0,0
10.9278933003311,0.182911111377983,0,1
16.2089212080071,0.437536224891182,0,1
10.5827375019004,0.0511335544444076,0,1
13.2486764642413,0.377910985911927,0,0
15.2828552512203,0.209892336379961,0,1
15.9968034997037,0.000217586806527607,0,1
14.9776815363291,0.194688551089575,0,1
12.8254049171078,0.00829760741389659,0,1
17.7623509487511,0.221761274716457,0,0
15.040326114427,0.265267543613012,0,0
17.1996026064308,0.0751653900576791,0,1
15.7249229718362,0.149402135978065,0,1
17.3891286609227,0.425968812818696,0,0
12.7885011126996,0.0415878596571507,0,1
17.4973352194837,0.226107623357225,1,0
11.1126979806059,0.0702610975099802,0,1
11.3593871350883,0.204729415360262,0,1
13.9486074944243,0.306937650482135,0,1
15.3941843083551,0.0776843482835403,1,0
11.2319974555894,0.0743433005079335,0,1
18.7718360554853,0.273665044352523,0,0
16.724911037305,0.639065796169999,0,0
7.99172551594607,0.110380676829517,0,1
17.219605631843,0.0604443991525571,0,1
11.6747363471608,0.0241748417168,0,1
8.57753611181867,0.103710038962097,0,1
12.7789433392158,0.0818424624714143,0,1
12.1422892378769,0.0812344841645563,0,0
18.0321020068996,0.256275176427898,0,0
11.929563559827,0.10418989347102,1,0
16.790718443799,0.378089340415402,0,1
12.3162672301908,0.231714562917238,1,1
15.3166665610192,0.239737802725545,1,0
13.1910773642648,0.0122878524005523,0,1
12.1869823461708,0.145373053321172,0,1
14.2592474425279,0.0995080228751482,0,1
11.6722913866007,0.145811209548945,0,1
17.1684744107761,0.30624336138445,0,0
14.0424634417353,0.328173864886696,0,0
8.75917647921764,0.00577796733246454,0,1
14.6952355053271,0.0022364811750402,0,1
14.7243283187493,0.12171781782095,0,0
17.9763723332857,0.6272431165775,0,0
15.2143463694515,0.160190123541441,0,1
13.7179510751651,0.00388636320116055,0,1
22.9675210060839,0.216304915686849,0,0
14.8604829855577,0.0696834801867774,0,1
14.5311343401388,0.00519970556210524,0,1
11.6714777425536,0.0407030419202559,0,1
11.3081012080632,0.106007754168966,1,1
15.5386650077175,0.0537339983210442,0,1
15.8888042115086,0.136152061733031,0,1
10.1682043617427,0.170543144276748,0,1
19.623932871837,0.734281412469164,0,0
12.8313192216465,0.0120365062872579,0,1
16.586942318014,0.360516688100677,1,0
17.1744263695395,0.524673788327536,0,0
13.9014966508939,0.145601820751146,0,1
20.4881555299327,0.233409492640039,0,0
16.0934303413162,0.0322331043629551,0,0
13.4068180792486,0.531033411810405,0,0
13.1569104628828,0.0537638450986153,0,1
11.5240314479555,0.0151290339460523,0,1
16.335514644364,0.105344751495419,1,0
11.2610115034386,0.177676052693255,0,1
11.8585243381774,0.0581558393082615,0,1
12.0829312480768,0.0752768017158925,0,1
17.6294069285156,0.182511713662255,0,0
17.9961516812611,0.393517629978816,0,0
14.5384174174064,0.0983729930407957,0,1
11.6259902132154,0.285620740835442,0,1
7.0853313188693,0.122650746678977,0,1
12.0455634334877,0.136061749288628,0,1
20.0489787877202,0.132366413754057,0,0
14.651197762787,0.233779198233336,1,0
6.67336358875351,0.166965958494231,0,1
10.8712115218342,0.0227911272540171,0,1
10.2182680607387,0.0261427774119877,0,1
16.885013662041,0.255294883152869,0,0
25.8878367162235,0.0490854268190831,0,0
13.6643130141226,0.425086196893599,0,0
10.5984049712538,0.289290086588182,0,1
13.8683922974705,0.0118708135015905,0,1
18.3361457648938,0.133574315404202,0,0
15.7872987476606,0.367121285725754,0,0
11.6009848276766,0.0405971267261083,0,1
11.0343495491448,0.257053234131406,1,0
21.6873152104761,0.360134855075429,0,0
10.3120075961963,0.119434406385167,0,1
16.0626581746809,0.0859685379374962,0,1
10.357738551399,0.212939905426848,1,1
12.3334138277875,0.0529900703324639,0,1
12.233665104451,0.0782106254404367,0,0
11.6174842588836,0.0594276309915531,0,1
9.88961732474193,0.337754031817261,0,1
15.4090492229917,0.0396540881129103,0,1
16.6721345570552,0.413124429879444,0,0
13.7994129671701,0.00628598684785651,0,1
11.2519909173146,0.0127835698721207,0,1
16.2000056795369,0.133277281435549,0,0
14.6492369846111,0.348440236164228,0,0
17.2387896853168,0.19202689006808,0,1
12.0195133588483,0.00882547112622266,0,1
10.0586301271663,0.174308472206902,1,0
16.4563447141384,0.433671082369955,0,0
15.1007098589517,0.299815085621585,0,0
12.2762563390282,0.0354473564422226,0,1
22.0815496939347,0.314903325579065,0,0
17.130072950495,0.0246685268223672,1,1
12.8160197045404,0.066592291317461,0,1
17.6043643986674,0.206549358383824,1,1
13.1388421341226,0.0819042945112743,0,1
10.6348524545541,0.149128186000851,0,1
15.2866825360177,0.4391006320736,0,0
16.6085347115748,0.414351120488497,0,0
9.78723945178445,0.174408211506877,0,1
7.44662234933952,0.0381242412169473,0,1
16.8838612045174,0.293464023685222,1,1
12.7294852026527,0.0737119538006083,0,1
13.049355194669,0.019079014275471,1,1
12.425105104762,0.0703195801583362,0,1
14.3595185440973,0.0267476163040356,0,1
14.92001671319,0.144449550188198,1,1
13.7989193484376,0.00933509706075589,0,1
11.6431534967409,0.0115422891282467,0,1
18.0669066059612,0.4506456750469,1,0
17.2848826258716,0.124630648852438,0,1
11.702911654152,0.0570622571838735,1,1
15.4620038611697,0.0877910263392911,1,1
16.0853076841162,0.319431469973845,0,0
13.1647617322853,0.394180051743598,1,0
13.3762060026861,0.11189728138689,0,1
17.7316420799693,0.235085318136989,0,0
13.5068687441829,0.326474950025247,1,1
12.4321013456057,0.175081748987264,0,0
15.4546380170341,0.279366840480942,0,1
13.1603556509737,0.0638066239025867,0,1
17.1874380073966,0.314999317480523,0,0
21.0022554762759,0.360240623471677,0,0
17.9744009238485,0.138909585028777,0,0
12.3560563655667,0.00080451351437654,0,1
12.223364384029,0.146201595126124,0,0
10.2256608027378,0.304925027767036,0,0
19.440262007988,0.148899344300702,0,0
21.1256340142803,0.0482528095406153,0,1
14.8660954583374,0.195535716519824,1,1
13.50063615677,0.173754777242817,0,1
15.111603506634,0.230694716869769,1,1
16.2453019618098,0.175561476172414,1,1
16.4313118163488,0.153904387019048,0,1
13.8880535070415,0.0934559209291889,0,1
13.3540987010907,0.66105263035714,0,0
16.029262201157,0.0922057110751447,0,0
8.91682955230454,0.130457624437148,0,1
17.0569456727346,0.128801650120146,0,1
17.7460825480801,0.569147330708286,1,0
20.815862908435,0.148601107050401,1,0
14.0071513984115,0.461930138601717,0,0
13.5558180923871,0.40192170725483,0,0
8.27116734128121,0.0817683557088474,1,1
11.0827841928929,0.0337170017565953,1,1
10.935197223864,0.0582996013428961,1,1
18.2192394329065,0.560220066889031,0,0
12.1811971833829,0.414760529444423,0,1
14.4216250522927,0.102500486293532,1,1
10.8354427821828,0.403829528607622,0,0
13.7064560329084,0.000960145652274255,0,1
10.5362305520541,0.0119674868695432,0,1
11.1481316733554,0.408416811877056,0,1
14.6353332447016,0.203347201304537,0,1
16.4208406072041,0.357132179341289,0,1
13.2901536970728,0.0248204482873392,0,1
15.6354831778261,0.0369536904984049,0,1
11.875552972669,0.270355200379862,1,0
12.635066814395,0.273300748006573,0,0
15.445492847383,0.48053661667214,0,0
12.1541616272699,0.0626432217822729,0,1
13.5567780872111,0.456612214930743,1,0
10.1716918197626,0.06841618901067,0,1
8.7564200410838,0.075443632845551,1,1
18.3284672288761,0.16921451128965,0,1
12.5232205286044,0.0766599995439984,0,1
12.7993420669911,0.0902714076873131,1,1
9.08083584072519,0.191238837042827,0,1
11.5707132341666,0.164063632394331,0,0
12.0210247078825,0.105795972839254,0,1
15.7281062612713,0.283802368836144,0,0
13.6889129501432,0.0881306930069326,0,1
13.6268433717262,0.0157788172619756,0,1
13.3670418276893,0.0908198237044328,0,1
15.5745818101753,0.0338871215163352,1,1
14.7151816616834,0.0648230244167489,0,1
10.135170965074,0.58649430369612,1,0
16.8030228715541,0.454651093254506,0,0
14.1128847533492,0.074877380861324,1,1
13.090817954891,0.0511213575110331,1,1
14.5543189649296,0.419468716976292,0,0
10.3198892834685,0.0381661100975269,1,1
11.6506693077672,0.00983960778111511,0,1
15.867424543143,0.418954770815548,0,0
15.6167271636649,0.372421696390954,0,0
7.66716044888017,0.112811646532348,0,1
16.7057334577484,0.135923595340745,0,0
15.106025668785,0.236914188429013,0,1
9.96910577455626,0.16751301606596,0,1
14.9344966586893,0.190982723907917,1,1
8.5393928992616,0.19500609656627,0,1
11.5217660392437,0.0342710623740895,0,1
15.3947510578679,0.0347206590656559,0,1
14.0355966015228,0.502892005424714,0,0
14.6325085527993,0.00785153713114341,0,1
16.056520932983,0.149638669523437,0,1
15.2373177799231,0.409372518144857,0,0
16.888887326685,0.331432304154707,0,1
14.9891944802483,0.029024081525963,0,1
18.3650161258132,0.232603191079674,0,0
16.177181555278,0.250589027403262,0,0
16.7732064992367,0.29031157486099,0,0
16.156036145767,0.551363487492906,0,0
14.7312042340872,0.118891047164857,0,1
13.8283950390312,0.580382105068139,0,0
11.9505261508547,0.139728894518705,0,0
13.1818300975591,0.0247362999706125,0,1
13.7376210626209,0.609467743415276,0,0
16.0300160212016,0.494601489992288,1,0
14.1760408675846,0.521413390829752,0,0
13.0895204030546,0.119080089851356,0,0
18.4078745734005,0.518720092341706,0,0
21.4191967288982,0.632353406213917,0,0
15.537526153122,0.0904528224860894,1,0
14.1352354608824,0.198804707956534,1,1
15.4719460322559,0.478043383486466,0,0
16.8865877302878,0.179806117795803,0,1
11.2074137414528,0.0216118908118306,0,1
12.5034246311953,0.02990469673187,0,1
17.464624380594,0.00834168867595152,0,1
19.413377073977,0.337924019002795,0,0
8.55687984983112,0.123495950012569,1,1
15.3870464693848,0.0356097004492695,0,1
15.3504078948165,0.212293645562975,0,1
20.9851067698668,0.0910442966254191,0,0
15.2602919246125,0.0302441888142492,0,1
15.3328306500851,0.434003613449632,0,0
15.6640287883518,0.259305978397653,0,0
11.2161499831524,0.239541823742558,1,0
13.8064268031215,0.0861499666104842,1,1
14.5782830218527,0.17846687367016,0,1
11.3484405722136,0.360872908239641,0,1
15.1550260507561,0.19625201075801,0,0
14.4340582433514,0.0218522305705695,0,1
15.6785690213259,0.282079468412504,0,1
16.4022328740275,0.232469146024646,0,0
18.2272526516822,0.0761723327890816,0,1
15.7329690219123,0.341022797498414,0,0
12.6866706246098,0.402539908239949,0,0
19.0720968500619,0.206156506265017,0,0
9.75371508239185,0.128155820632385,0,1
15.4264787384131,0.258686359965029,1,0
17.6559085715714,0.698518482760175,0,0
17.2539145695904,0.40540342029122,0,0
21.156941572959,0.134223532087173,0,0
10.9855857771832,0.125080306722871,0,1
17.539167163561,0.374349367377561,1,0
16.5588825236096,0.601056405726294,1,0
15.220885382959,0.0174854025358398,0,1
13.4010059954199,0.434440857317623,0,0
18.9690280200299,0.128796472443102,0,0
19.1230666311569,0.282297953262995,0,0
12.2168826416371,0.125682591176233,0,0
7.00729343095141,0.139629316804894,0,1
13.7832688216838,0.080003338960454,0,1
14.1966621622815,0.0702821221339667,1,1
14.3657601386914,0.00295960320115813,0,1
18.0448654892528,0.0132833040198311,0,1
19.0470661609921,0.508031503574593,1,0
11.6503500532721,0.0935145173650029,0,1
17.384836435059,0.42485479998274,0,0
16.1431055230111,0.0857396235109626,0,1
16.4812284947327,0.245413160210007,0,1
17.9917335631498,0.243884432564401,1,0
9.66928645803205,0.0354806826521947,0,1
18.5111618603078,0.4768658490868,0,0
14.4760053772757,0.19932504531658,0,0
16.0516228484817,0.0448388802571652,0,0
8.87867881904133,0.0421268607292063,0,1
18.521776051268,0.288116479290614,0,1
9.59428977193549,0.554604441286778,0,1
16.3677490118584,0.520606302528772,0,0
15.9039349867947,0.199197201779765,0,0
16.4020013893649,0.450780318599385,0,0
12.7204719476906,0.32608592164407,0,1
14.0825253824232,0.0881638447018194,0,1
15.8851878527304,0.0586850772366795,0,1
16.9429550035894,0.492999752152295,0,0
8.81551957531445,0.0829896748756876,0,1
15.4855462929892,0.531991730766945,0,0
15.1993926915721,0.207661782428396,0,0
12.327580030625,0.408707461309828,0,0
8.02894958377952,0.0882701930098333,0,1
16.305136159717,0.558633042550288,0,0
26.0542200527468,0.306058106283716,0,0
7.61281190484275,0.000568145088386522,0,1
13.0760035280375,0.449212798853258,0,0
13.5154597997812,0.271176959982294,0,0
11.9473162272982,0.124963550158431,1,1
9.78489460816779,0.00177104470844112,0,1
10.0116896779033,0.0882345852404389,1,1
16.003397716241,0.294417972660474,0,0
8.69373211124897,0.00181389965423887,0,1
15.2867025327615,0.530843236574588,0,0
13.0666121366509,0.258149166340137,0,1
12.1156435116538,0.324312325352791,1,0
10.3440395507755,0.202950401798503,0,0
9.3875996798981,0.0163245047322514,1,1
15.7669888316525,0.186561572828172,0,1
10.6065318954227,0.0228420324398599,0,1
10.166931843065,0.0180559716752745,0,1
16.6319073457032,0.350714290876912,0,0
15.0121093833866,0.0458549782576507,0,1
9.71685238833511,0.0969073068734415,0,1
15.0099707099169,0.11804077861985,0,1
11.3569775053826,0.462152141359274,0,1
13.2558694630949,0.0197804562046047,0,1
17.7108805539745,0.226551407831257,0,0
9.38945461483011,0.0957919687341478,0,1
19.0580133957836,0.404315557702392,0,0
15.8062451260046,0.137468530331009,0,0
10.9839131051022,0.134523285335216,0,1
16.41602310825,0.113720040486674,0,0
12.594271211979,0.0386255001310041,1,1
16.1716225077911,0.684398033326603,0,0
12.0642596148145,0.0743001733965847,0,1
15.5024789082851,0.38112492191246,0,0
13.7848096739475,0.219573773642846,0,0
14.5439402490402,0.189518685538686,0,0
18.3141993989673,0.185500165486862,0,0
12.6916467399151,0.235264463672189,1,1
9.94558048844933,0.0713762525817414,1,1
13.7474619621052,0.313799141465359,0,1
11.2887886993993,0.19252326851583,0,1
11.1910591769027,0.0538856816303852,0,1
14.4862903177349,0.241809262026606,0,0
11.8424519610925,0.00339886158975625,0,1
14.8643822723991,0.122843794214319,0,0
11.4323860232778,0.028423107229447,1,1
12.1214146971889,0.167572444600749,1,1
12.8868182746402,0.248347402745119,0,1
11.96565642042,0.197010629584957,1,1
15.165429086117,0.137435131744771,0,1
18.431534776432,0.534948852589212,0,0
16.3064091393248,0.176410034297132,0,0
11.9257027029852,0.102527159647337,0,1
13.9673266971972,0.0447934533373755,0,1
16.6681451637402,0.351630434609757,0,0
12.5480441827941,0.0304880514636727,0,1
16.4485433628505,0.382974338869271,1,1
14.8547452550643,0.0446900544883075,0,1
15.239281397272,0.102907281777173,0,1
16.719923679428,0.369778558723455,1,1
17.2955062394981,0.15922094213002,0,0
21.2062340797573,0.447895714459674,1,0
7.68885728325356,0.0241651746751652,0,1
17.0902083788264,0.150057186191141,0,0
21.8001976735911,0.271366023870994,0,0
14.0904227291655,0.0952829331718355,0,1
17.2514942263111,0.323402867141326,0,0
17.1467497453061,0.54732212128321,0,0
10.3661123922384,0.217328374255435,1,1
17.9427803752559,0.301574284278198,0,0
17.2922653025055,0.477257476673529,0,0
15.3976547962579,0.136074208687103,0,1
12.6031447296807,0.278580414752018,0,0
11.4772584232429,0.580682717592065,0,0
16.9538327794521,0.0577144588756723,0,1
11.551932452203,0.052358455683946,0,1
14.648767648573,0.171201847867529,1,1
17.8531897357081,0.0606177575944217,0,1
18.6628060172346,0.135662781429685,0,0
13.9454776095795,0.00911913028752149,0,1
11.811421895341,0.0975045149519755,0,1
13.724662977807,0.0150270564855804,0,1
12.7019465204244,0.480458222689051,0,0
14.0665659594512,0.0130746520470586,0,1
14.9776522504984,0.347805759439686,0,0
18.6709212783437,0.254476685710163,1,0
12.2367215487977,0.693362677026985,1,0
16.0058107350816,0.424550842263016,0,0
12.1531608617991,0.142637013894908,0,1
16.0245062542329,0.169717533730002,0,1
15.5380985357374,0.11470441828977,1,1
13.8846863872585,0.0529233090146476,1,1
13.649228615091,0.568552532990791,0,0
19.4927506395377,0.400627130896136,0,0
11.255951709747,0.0695563291572525,0,1
17.1538875600683,0.0540292314488922,0,0
14.0650652523721,0.164707104985599,0,1
13.656753070943,0.414517945180939,0,0
16.1264630017133,0.883409146241182,1,0
13.5095669274949,0.324377444890003,0,0
16.5797226019974,0.248647145366239,0,0
9.89079430448079,0.0500652031238289,0,1
20.9076574383151,0.398962550776552,0,0
7.97381698127242,0.00602117833641526,0,1
16.1533220387498,0.675957506576152,1,0
18.9793139777992,0.529086034039145,0,0
7.595183858476,0.0357763903367626,0,1
9.79283091915447,0.0682486281182219,0,1
14.883374426037,0.213609575117123,0,0
10.3391775734329,0.0740332743925441,0,1
11.3923453303929,0.000394132336638839,0,1
13.9040360091022,0.242915312358409,1,0
8.64234057861696,0.113187812087832,1,0
15.2927347645945,0.017722212042297,0,1
14.9346519206509,0.202673914093664,0,0
18.5277980996915,0.220372598041765,0,0
15.9520687743199,0.117123934822905,0,1
11.3804632076285,0.0981042752936077,1,1
14.92693328299,0.517469282237579,0,0
15.4391637602336,0.327600634698299,0,0
11.447142651435,0.414422781508301,1,0
12.2399067410811,0.19977782753734,0,1
15.0826881682787,0.202094950919988,0,0
14.3413074967234,0.283463186011513,0,0
10.8117382384827,0.00797399879616121,0,1
10.6110139121152,0.198997098364209,1,0
20.9283325321574,0.101853112197276,0,0
10.1668337938347,0.449942568325675,0,0
4.2345655846981,0.0568444202739448,0,1
18.0236879547552,0.245228461212229,1,0
15.6489139656146,0.199383849058006,0,1
15.0803451159081,0.0117025838863196,0,1
15.7223668162862,0.478964891641124,0,0
7.82101151975799,0.0308744528167192,0,1
13.4021952419999,0.428085824765285,0,0
17.9990812476998,0.0848908301546563,0,1
9.20882418839536,0.425150211380616,0,1
13.5802499682239,0.0077071307902821,1,1
16.7456951484589,0.285683368428992,1,0
9.19005340169584,0.364734518409437,0,1
9.30787497110939,0.0310571086676994,0,1
12.5898100071547,0.190809328956774,1,1
17.6707356699079,0.439513280492141,0,0
11.8709728003772,0.155150733599002,1,1
12.1917891805323,0.321497915116803,0,0
19.981467475404,0.219422165379801,1,0
11.8141192034524,0.0691586729906432,1,1
9.67143159489108,0.0440201137421575,1,1
9.79189686293414,0.039790151488951,1,1
13.0006033092988,0.0419301851519198,0,1
14.0853511359769,0.0625439158504997,1,1
19.2160993519327,0.218473881104314,0,0
10.5948837904264,0.166059739645836,1,1
17.0563290558588,0.00019712214873388,0,1
9.96986623350471,0.0866063498889558,0,1
17.1715963604835,0.209309522726057,0,0
22.3568348591977,0.352192148974494,0,0
18.7135911408316,0.178662869601002,0,0
12.6613887823289,0.188711862916243,1,1
16.695262455319,0.094808321963317,1,1
22.1641883203396,0.120269056323429,0,0
15.1822275795479,0.00742612556567662,0,1
12.9209201379503,0.217721089615828,0,0
13.7774307716087,0.0527528930872067,1,1
15.8754072310595,0.174647085433938,0,1
12.1805154280953,0.803949439618969,1,0
20.199663730161,0.217413272618363,1,0
10.6203658392697,0.417823288761891,0,1
16.2311314561339,0.000427355690782445,0,1
