"Y","X","C","Z","Delta","W"
10.7584075110674,NA,0.435113222287233,1,0,0.435113222287233
14.6855133661246,NA,0.418138700812313,0,0,0.418138700812313
16.8964652393339,NA,0.161983051097636,1,0,0.161983051097636
10.1186223087981,NA,0.0775326034569859,1,0,0.0775326034569859
15.3828035807228,NA,0.149012087509348,0,0,0.149012087509348
12.8492910174518,NA,0.0335591116661731,1,0,0.0335591116661731
18.4765227687754,NA,0.19833430313196,0,0,0.19833430313196
12.4089464471886,NA,0.0621858646125866,1,0,0.0621858646125866
13.8992874944488,0.315436541745583,0.58869179918427,1,1,0.315436541745583
19.5019604538202,NA,0.536693426200592,0,0,0.536693426200592
19.8885014582007,NA,0.711227826730432,0,0,0.711227826730432
16.5751287516261,NA,0.0867572560441232,1,0,0.0867572560441232
13.1299985471533,NA,0.209233485039772,0,0,0.209233485039772
15.2699355622039,NA,0.252631922668705,0,0,0.252631922668705
16.2138207607725,NA,0.428775131490183,0,0,0.428775131490183
10.2817558577868,NA,0.0242667502470101,1,0,0.0242667502470101
14.4749315644971,NA,0.143773895173019,1,0,0.143773895173019
18.8368210267753,NA,0.384891296933321,0,0,0.384891296933321
14.213571013079,NA,0.467585414467868,0,0,0.467585414467868
11.9388410643315,NA,0.159049971065298,1,0,0.159049971065298
10.6214067175091,NA,0.258381280754879,0,0,0.258381280754879
9.62782039486269,NA,0.373716436357462,1,0,0.373716436357462
11.8150647920833,0.0907803653790296,0.0960957931192921,1,1,0.0907803653790296
16.5351958635572,NA,0.541522801022626,0,0,0.541522801022626
16.254123830685,0.204997215444793,0.307278553077598,1,1,0.204997215444793
14.4028810611237,NA,0.504646021180272,0,0,0.504646021180272
12.3128881114022,NA,0.112341993742684,1,0,0.112341993742684
14.6825052861898,NA,0.000183568756665566,1,0,0.000183568756665566
9.2127786248675,NA,0.0303877226950144,1,0,0.0303877226950144
13.7116997890212,NA,0.148354662238804,1,0,0.148354662238804
14.544508395286,NA,0.496206371276791,0,0,0.496206371276791
13.8444009954254,NA,0.119109629195632,0,0,0.119109629195632
11.790052776945,NA,0.0477184025901427,1,0,0.0477184025901427
13.0888373572285,NA,0.0124365452087951,1,0,0.0124365452087951
11.8368478457775,NA,0.555787063418049,0,0,0.555787063418049
10.2720235635828,NA,0.0571172078951448,1,0,0.0571172078951448
14.1731365314086,NA,0.270884653376924,0,0,0.270884653376924
14.2012005588025,NA,0.0656012522761385,1,0,0.0656012522761385
11.7427854573765,NA,0.147813439789693,1,0,0.147813439789693
13.3515465856486,NA,0.00084008018959153,1,0,0.00084008018959153
11.3354181416865,NA,0.282369265883153,1,0,0.282369265883153
16.6988440470152,NA,0.152514881809567,0,0,0.152514881809567
11.9363701346981,0.309587783306032,0.482366600075837,1,1,0.309587783306032
16.4999815253354,NA,0.361090137909686,0,0,0.361090137909686
12.6763970932596,0.136623162345814,0.341152750325395,1,1,0.136623162345814
17.6831381620284,NA,0.300240456074788,0,0,0.300240456074788
12.7897943002491,NA,0.258006126837775,0,0,0.258006126837775
9.50984924481521,0.278435696538964,0.531634046273336,1,1,0.278435696538964
16.0624921942974,NA,0.265533063449322,0,0,0.265533063449322
13.1614702557245,NA,0.207628257050312,0,0,0.207628257050312
12.9065553476631,NA,0.0232722449382339,1,0,0.0232722449382339
11.7393292617752,NA,0.119789945258989,1,0,0.119789945258989
15.2096531326249,NA,0.122495654847075,1,0,0.122495654847075
12.6895009661418,NA,0.321894727795237,0,0,0.321894727795237
19.3000366938783,NA,0.191772678315504,0,0,0.191772678315504
14.2950629172817,NA,0.00216654721649465,1,0,0.00216654721649465
16.4871987010956,NA,0.082470924126323,1,0,0.082470924126323
12.5302625148049,NA,0.0250527046042701,1,0,0.0250527046042701
14.1393017511445,NA,0.0740130271216179,1,0,0.0740130271216179
18.8865860420873,NA,0.163499841778519,1,0,0.163499841778519
16.683840164029,NA,0.225822052967749,0,0,0.225822052967749
14.3097862874603,NA,0.10559926508295,1,0,0.10559926508295
12.2609258123448,0.365442454909938,0.515732550917327,0,1,0.365442454909938
16.8260121062329,NA,0.712364850871286,0,0,0.712364850871286
17.8347788814446,NA,0.0965144178991033,0,0,0.0965144178991033
17.9891731816499,0.419705966685601,0.539920059295519,0,1,0.419705966685601
15.2227544817788,NA,0.195830063763439,1,0,0.195830063763439
12.7676522665733,NA,0.376400475530545,0,0,0.376400475530545
13.9124546009897,NA,0.351041092008556,0,0,0.351041092008556
16.8728480432396,0.590109628927313,0.655605395347354,0,1,0.590109628927313
8.72688098141937,NA,0.180314258935429,1,0,0.180314258935429
10.815902982738,NA,0.457457535973659,0,0,0.457457535973659
13.146686486592,NA,0.355695581462397,0,0,0.355695581462397
8.41582031318038,NA,0.304700407848681,1,0,0.304700407848681
16.5717968267566,NA,0.0078708399986338,1,0,0.0078708399986338
17.6769199844486,NA,0.494435749517773,0,0,0.494435749517773
19.650452789592,NA,0.235709308218763,0,0,0.235709308218763
19.5196592708577,NA,0.75027785474717,0,0,0.75027785474717
9.54879751008324,NA,0.0316170275103466,1,0,0.0316170275103466
14.8783449005914,NA,0.0390432827387546,1,0,0.0390432827387546
11.9632733414363,NA,0.166450135280995,0,0,0.166450135280995
13.6757762148986,NA,0.140008950689921,1,0,0.140008950689921
19.8533870880943,NA,0.747932649268328,0,0,0.747932649268328
12.2258246365193,NA,0.25728934737099,1,0,0.25728934737099
11.302872601287,NA,0.0972721290325256,1,0,0.0972721290325256
15.5329393277919,0.284718186313318,0.473832176213608,1,1,0.284718186313318
11.3520388037008,0.151523952785258,0.30553963929615,0,1,0.151523952785258
19.2579336882785,NA,0.434581212327263,0,0,0.434581212327263
17.0410432346245,NA,0.309168980321336,1,0,0.309168980321336
16.3646697175446,0.196618998846166,0.350166057441147,1,1,0.196618998846166
9.48003014913876,NA,0.0150514452554587,1,0,0.0150514452554587
13.3414371842035,0.171835693905844,0.233515951706549,1,1,0.171835693905844
14.4652055488667,NA,0.382973445561559,0,0,0.382973445561559
15.4202441363299,NA,0.0776321145968871,0,0,0.0776321145968871
17.3136975533668,NA,0.13746341213287,0,0,0.13746341213287
15.2662663196407,0.408109703922965,0.409187591746243,0,1,0.408109703922965
12.565979493784,NA,0.257781531460478,1,0,0.257781531460478
11.9374723288812,NA,0.127327926821924,1,0,0.127327926821924
13.8158610207628,NA,0.110647380434304,0,0,0.110647380434304
15.1787415522701,0.324364967846659,0.561573180578778,0,1,0.324364967846659
14.3338078293913,0.429559366845269,0.513850873916397,0,1,0.429559366845269
20.350341595602,0.512906484973568,0.543558596695456,1,1,0.512906484973568
12.4651588976796,NA,0.00201201495586505,1,0,0.00201201495586505
14.0245278560407,NA,0.391172649753892,0,0,0.391172649753892
11.5487064895279,NA,0.12124570691514,1,0,0.12124570691514
14.6158921748783,NA,0.505779772308117,0,0,0.505779772308117
14.8200203254375,0.257137236330472,0.262012781082902,1,1,0.257137236330472
19.9069072956874,NA,0.425272496722915,0,0,0.425272496722915
15.7166259433151,NA,0.392626666104296,0,0,0.392626666104296
14.5970236011316,NA,0.42233567773536,0,0,0.42233567773536
14.497239144556,NA,0.142934460152551,1,0,0.142934460152551
12.3558630723094,NA,0.0696652498592122,0,0,0.0696652498592122
16.842876698911,0.405664063823214,0.784044701445792,0,1,0.405664063823214
18.8339859678749,NA,0.138549454033731,0,0,0.138549454033731
12.9816435793334,NA,0.211961134972009,0,0,0.211961134972009
3.87207723557946,NA,0.103303907577053,1,0,0.103303907577053
16.2047467344803,0.161829402594063,0.291956177589627,1,1,0.161829402594063
18.335640300728,0.384532769216778,0.549530145656342,0,1,0.384532769216778
16.3106332580117,0.28768478508792,0.367646089341335,0,1,0.28768478508792
16.67998177687,NA,0.0362879673118,1,0,0.0362879673118
12.4011510316493,NA,0.181262964301925,0,0,0.181262964301925
16.6857099022499,NA,0.42822113103446,0,0,0.42822113103446
19.6765760420951,NA,0.143954887202159,0,0,0.143954887202159
14.8144824533657,NA,0.421437735169714,0,0,0.421437735169714
18.8816589914749,NA,0.14983300324762,0,0,0.14983300324762
10.6740639475853,NA,0.191061915509313,1,0,0.191061915509313
14.7689303051725,0.272378717046965,0.378477275306463,0,1,0.272378717046965
18.1030633605861,NA,0.568345508184681,0,0,0.568345508184681
16.912517839965,NA,0.505464214347668,0,0,0.505464214347668
16.8007546358172,NA,0.151982829943339,0,0,0.151982829943339
17.328706991406,0.200021922247167,0.416589560884653,0,1,0.200021922247167
15.5187591370768,NA,0.531998749785266,0,0,0.531998749785266
13.8826151139504,NA,0.0169499987726268,1,0,0.0169499987726268
17.6229409605062,NA,0.359531754919896,0,0,0.359531754919896
13.8300795964746,NA,0.236780175218484,0,0,0.236780175218484
12.9301954094632,NA,0.0692646088212338,1,0,0.0692646088212338
16.8490848861054,NA,0.550023455656779,0,0,0.550023455656779
19.9939214681081,NA,0.242575623324623,0,0,0.242575623324623
16.4529407245494,0.0322398564160577,0.248279270141996,1,1,0.0322398564160577
14.7384226785426,NA,0.297585833798544,0,0,0.297585833798544
10.8726105835226,0.320140568587551,0.432948676650461,0,1,0.320140568587551
16.9871436717806,NA,0.575836456086884,0,0,0.575836456086884
12.691535849988,NA,0.0199125251925024,1,0,0.0199125251925024
15.5241866171748,NA,0.0428349481483849,1,0,0.0428349481483849
11.2426085721266,NA,0.380492159462478,0,0,0.380492159462478
16.9908933511629,NA,0.105263778065745,0,0,0.105263778065745
16.8288265093516,NA,0.0559061410752838,1,0,0.0559061410752838
13.3793625913283,NA,0.089743716092371,0,0,0.089743716092371
16.8676168607873,NA,0.334698455200634,0,0,0.334698455200634
18.0832303026556,0.546769906277663,0.64748349173272,0,1,0.546769906277663
18.0521131117962,NA,0.324724110577811,1,0,0.324724110577811
21.3025976685282,NA,0.206718265056353,0,0,0.206718265056353
9.77533322075461,NA,0.053636399152938,1,0,0.053636399152938
13.1394739161314,0.298433404368611,0.328447544830387,0,1,0.298433404368611
11.7433376469522,0.0359596477373001,0.0669752406592437,1,1,0.0359596477373001
15.1593557285485,NA,0.129548848338385,0,0,0.129548848338385
19.0722330667624,NA,0.111318050520556,0,0,0.111318050520556
9.11412406318075,NA,0.146332827675566,1,0,0.146332827675566
10.983853761121,NA,0.00628449896139,1,0,0.00628449896139
11.8802241037059,0.105205670772041,0.292565954918791,1,1,0.105205670772041
18.0525064860248,NA,0.230784752033244,0,0,0.230784752033244
14.7438870838375,0.58367348638751,0.714949203443938,0,1,0.58367348638751
7.16867241233322,NA,0.0155522143975572,1,0,0.0155522143975572
14.9137700499253,NA,0.0230324828029253,0,0,0.0230324828029253
12.3128238420248,NA,0.0254304012633157,1,0,0.0254304012633157
16.3227142332917,0.0252911702700479,0.0917729605177922,1,1,0.0252911702700479
17.709294394085,NA,0.578994617416344,0,0,0.578994617416344
16.8497603680358,NA,0.483376980192442,0,0,0.483376980192442
17.4534868048434,NA,0.65064194759722,0,0,0.65064194759722
11.1280006403167,NA,0.11954901065956,1,0,0.11954901065956
15.6383141458076,0.387864900821296,0.460295153944716,0,1,0.387864900821296
14.9104741890906,NA,0.254784688406584,0,0,0.254784688406584
9.70072981506686,0.425971614150987,0.483427362264729,0,1,0.425971614150987
12.7735978197816,0.156916181777961,0.299005502799056,1,1,0.156916181777961
12.6044077323114,0.0466000897449065,0.418151997375398,1,1,0.0466000897449065
7.04958620368176,0.116210101184392,0.312008717894181,1,1,0.116210101184392
12.2422493639759,NA,0.813224354118203,0,0,0.813224354118203
14.9290091756595,NA,0.0908122000154812,1,0,0.0908122000154812
15.2194370746858,NA,0.250761623764812,0,0,0.250761623764812
10.0555430513069,NA,0.19476330589379,1,0,0.19476330589379
18.0297871246336,NA,0.0142536762125274,1,0,0.0142536762125274
12.4469443940081,0.0860805104336784,0.163778371902391,1,1,0.0860805104336784
12.9038698048047,NA,0.161764903215279,0,0,0.161764903215279
19.7951829609978,NA,0.416103222854,0,0,0.416103222854
17.2005441684016,0.168681588363359,0.190229649479907,0,1,0.168681588363359
16.5944034782961,NA,0.439143535145039,0,0,0.439143535145039
8.1305847057653,NA,0.074589614276551,1,0,0.074589614276551
16.6017999835642,0.102565559973824,0.234798675620975,1,1,0.102565559973824
18.289198732564,NA,0.245426340564053,0,0,0.245426340564053
21.6160442754345,NA,0.119971944874105,1,0,0.119971944874105
20.9174504748597,NA,0.204079756126263,0,0,0.204079756126263
15.0398599055991,NA,0.279172725161866,0,0,0.279172725161866
13.6046373783737,NA,0.039999411053867,1,0,0.039999411053867
18.005441336761,NA,0.598254589094405,0,0,0.598254589094405
10.9278933003311,NA,0.182911111377983,1,0,0.182911111377983
16.2089212080071,NA,0.437536224891182,1,0,0.437536224891182
10.5827375019004,NA,0.0511335544444076,1,0,0.0511335544444076
13.2486764642413,NA,0.377910985911927,0,0,0.377910985911927
15.2828552512203,NA,0.209892336379961,1,0,0.209892336379961
15.9968034997037,NA,0.000217586806527607,1,0,0.000217586806527607
14.9776815363291,NA,0.194688551089575,1,0,0.194688551089575
12.8254049171078,NA,0.00829760741389659,1,0,0.00829760741389659
17.7623509487511,NA,0.221761274716457,0,0,0.221761274716457
15.040326114427,NA,0.265267543613012,0,0,0.265267543613012
17.1996026064308,NA,0.0751653900576791,1,0,0.0751653900576791
15.7249229718362,NA,0.149402135978065,1,0,0.149402135978065
17.3891286609227,NA,0.425968812818696,0,0,0.425968812818696
12.7885011126996,NA,0.0415878596571507,1,0,0.0415878596571507
17.4973352194837,0.226107623357225,0.274223733380163,0,1,0.226107623357225
11.1126979806059,NA,0.0702610975099802,1,0,0.0702610975099802
11.3593871350883,NA,0.204729415360262,1,0,0.204729415360262
13.9486074944243,NA,0.306937650482135,1,0,0.306937650482135
15.3941843083551,0.0776843482835403,0.352865432958432,0,1,0.0776843482835403
11.2319974555894,NA,0.0743433005079335,1,0,0.0743433005079335
18.7718360554853,NA,0.273665044352523,0,0,0.273665044352523
16.724911037305,NA,0.639065796169999,0,0,0.639065796169999
7.99172551594607,NA,0.110380676829517,1,0,0.110380676829517
17.219605631843,NA,0.0604443991525571,1,0,0.0604443991525571
11.6747363471608,NA,0.0241748417168,1,0,0.0241748417168
8.57753611181867,NA,0.103710038962097,1,0,0.103710038962097
12.7789433392158,NA,0.0818424624714143,1,0,0.0818424624714143
12.1422892378769,NA,0.0812344841645563,0,0,0.0812344841645563
18.0321020068996,NA,0.256275176427898,0,0,0.256275176427898
11.929563559827,0.10418989347102,0.402033173123867,0,1,0.10418989347102
16.790718443799,NA,0.378089340415402,1,0,0.378089340415402
12.3162672301908,0.231714562917238,0.255449305106503,1,1,0.231714562917238
15.3166665610192,0.239737802725545,0.254035298903643,0,1,0.239737802725545
13.1910773642648,NA,0.0122878524005523,1,0,0.0122878524005523
12.1869823461708,NA,0.145373053321172,1,0,0.145373053321172
14.2592474425279,NA,0.0995080228751482,1,0,0.0995080228751482
11.6722913866007,NA,0.145811209548945,1,0,0.145811209548945
17.1684744107761,NA,0.30624336138445,0,0,0.30624336138445
14.0424634417353,NA,0.328173864886696,0,0,0.328173864886696
8.75917647921764,NA,0.00577796733246454,1,0,0.00577796733246454
14.6952355053271,NA,0.0022364811750402,1,0,0.0022364811750402
14.7243283187493,NA,0.12171781782095,0,0,0.12171781782095
17.9763723332857,NA,0.6272431165775,0,0,0.6272431165775
15.2143463694515,NA,0.160190123541441,1,0,0.160190123541441
13.7179510751651,NA,0.00388636320116055,1,0,0.00388636320116055
22.9675210060839,NA,0.216304915686849,0,0,0.216304915686849
14.8604829855577,NA,0.0696834801867774,1,0,0.0696834801867774
14.5311343401388,NA,0.00519970556210524,1,0,0.00519970556210524
11.6714777425536,NA,0.0407030419202559,1,0,0.0407030419202559
11.3081012080632,0.106007754168966,0.128618342737902,1,1,0.106007754168966
15.5386650077175,NA,0.0537339983210442,1,0,0.0537339983210442
15.8888042115086,NA,0.136152061733031,1,0,0.136152061733031
10.1682043617427,NA,0.170543144276748,1,0,0.170543144276748
19.623932871837,NA,0.734281412469164,0,0,0.734281412469164
12.8313192216465,NA,0.0120365062872579,1,0,0.0120365062872579
16.586942318014,0.360516688100677,0.566922099061601,0,1,0.360516688100677
17.1744263695395,NA,0.524673788327536,0,0,0.524673788327536
13.9014966508939,NA,0.145601820751146,1,0,0.145601820751146
20.4881555299327,NA,0.233409492640039,0,0,0.233409492640039
16.0934303413162,NA,0.0322331043629551,0,0,0.0322331043629551
13.4068180792486,NA,0.531033411810405,0,0,0.531033411810405
13.1569104628828,NA,0.0537638450986153,1,0,0.0537638450986153
11.5240314479555,NA,0.0151290339460523,1,0,0.0151290339460523
16.335514644364,0.105344751495419,0.400221989729754,0,1,0.105344751495419
11.2610115034386,NA,0.177676052693255,1,0,0.177676052693255
11.8585243381774,NA,0.0581558393082615,1,0,0.0581558393082615
12.0829312480768,NA,0.0752768017158925,1,0,0.0752768017158925
17.6294069285156,NA,0.182511713662255,0,0,0.182511713662255
17.9961516812611,NA,0.393517629978816,0,0,0.393517629978816
14.5384174174064,NA,0.0983729930407957,1,0,0.0983729930407957
11.6259902132154,NA,0.285620740835442,1,0,0.285620740835442
7.0853313188693,NA,0.122650746678977,1,0,0.122650746678977
12.0455634334877,NA,0.136061749288628,1,0,0.136061749288628
20.0489787877202,NA,0.132366413754057,0,0,0.132366413754057
14.651197762787,0.233779198233336,0.733102053411088,0,1,0.233779198233336
6.67336358875351,NA,0.166965958494231,1,0,0.166965958494231
10.8712115218342,NA,0.0227911272540171,1,0,0.0227911272540171
10.2182680607387,NA,0.0261427774119877,1,0,0.0261427774119877
16.885013662041,NA,0.255294883152869,0,0,0.255294883152869
25.8878367162235,NA,0.0490854268190831,0,0,0.0490854268190831
13.6643130141226,NA,0.425086196893599,0,0,0.425086196893599
10.5984049712538,NA,0.289290086588182,1,0,0.289290086588182
13.8683922974705,NA,0.0118708135015905,1,0,0.0118708135015905
18.3361457648938,NA,0.133574315404202,0,0,0.133574315404202
15.7872987476606,NA,0.367121285725754,0,0,0.367121285725754
11.6009848276766,NA,0.0405971267261083,1,0,0.0405971267261083
11.0343495491448,0.257053234131406,0.481685645448758,0,1,0.257053234131406
21.6873152104761,NA,0.360134855075429,0,0,0.360134855075429
10.3120075961963,NA,0.119434406385167,1,0,0.119434406385167
16.0626581746809,NA,0.0859685379374962,1,0,0.0859685379374962
10.357738551399,0.212939905426848,0.355230330867784,1,1,0.212939905426848
12.3334138277875,NA,0.0529900703324639,1,0,0.0529900703324639
12.233665104451,NA,0.0782106254404367,0,0,0.0782106254404367
11.6174842588836,NA,0.0594276309915531,1,0,0.0594276309915531
9.88961732474193,NA,0.337754031817261,1,0,0.337754031817261
15.4090492229917,NA,0.0396540881129103,1,0,0.0396540881129103
16.6721345570552,NA,0.413124429879444,0,0,0.413124429879444
13.7994129671701,NA,0.00628598684785651,1,0,0.00628598684785651
11.2519909173146,NA,0.0127835698721207,1,0,0.0127835698721207
16.2000056795369,NA,0.133277281435549,0,0,0.133277281435549
14.6492369846111,NA,0.348440236164228,0,0,0.348440236164228
17.2387896853168,NA,0.19202689006808,1,0,0.19202689006808
12.0195133588483,NA,0.00882547112622266,1,0,0.00882547112622266
10.0586301271663,0.174308472206902,0.30739318053664,0,1,0.174308472206902
16.4563447141384,NA,0.433671082369955,0,0,0.433671082369955
15.1007098589517,NA,0.299815085621585,0,0,0.299815085621585
12.2762563390282,NA,0.0354473564422226,1,0,0.0354473564422226
22.0815496939347,NA,0.314903325579065,0,0,0.314903325579065
17.130072950495,0.0246685268223672,0.262022437221538,1,1,0.0246685268223672
12.8160197045404,NA,0.066592291317461,1,0,0.066592291317461
17.6043643986674,0.206549358383824,0.36874351560693,1,1,0.206549358383824
13.1388421341226,NA,0.0819042945112743,1,0,0.0819042945112743
10.6348524545541,NA,0.149128186000851,1,0,0.149128186000851
15.2866825360177,NA,0.4391006320736,0,0,0.4391006320736
16.6085347115748,NA,0.414351120488497,0,0,0.414351120488497
9.78723945178445,NA,0.174408211506877,1,0,0.174408211506877
7.44662234933952,NA,0.0381242412169473,1,0,0.0381242412169473
16.8838612045174,0.293464023685222,0.463804531744538,1,1,0.293464023685222
12.7294852026527,NA,0.0737119538006083,1,0,0.0737119538006083
13.049355194669,0.019079014275471,0.0370169533719981,1,1,0.019079014275471
12.425105104762,NA,0.0703195801583362,1,0,0.0703195801583362
14.3595185440973,NA,0.0267476163040356,1,0,0.0267476163040356
14.92001671319,0.144449550188198,0.154392944400518,1,1,0.144449550188198
13.7989193484376,NA,0.00933509706075589,1,0,0.00933509706075589
11.6431534967409,NA,0.0115422891282467,1,0,0.0115422891282467
18.0669066059612,0.4506456750469,0.489574381894591,0,1,0.4506456750469
17.2848826258716,NA,0.124630648852438,1,0,0.124630648852438
11.702911654152,0.0570622571838735,0.486405359002086,1,1,0.0570622571838735
15.4620038611697,0.0877910263392911,0.247771103221633,1,1,0.0877910263392911
16.0853076841162,NA,0.319431469973845,0,0,0.319431469973845
13.1647617322853,0.394180051743598,0.586141323275223,0,1,0.394180051743598
13.3762060026861,NA,0.11189728138689,1,0,0.11189728138689
17.7316420799693,NA,0.235085318136989,0,0,0.235085318136989
13.5068687441829,0.326474950025247,0.353922922624833,1,1,0.326474950025247
12.4321013456057,NA,0.175081748987264,0,0,0.175081748987264
15.4546380170341,NA,0.279366840480942,1,0,0.279366840480942
13.1603556509737,NA,0.0638066239025867,1,0,0.0638066239025867
17.1874380073966,NA,0.314999317480523,0,0,0.314999317480523
21.0022554762759,NA,0.360240623471677,0,0,0.360240623471677
17.9744009238485,NA,0.138909585028777,0,0,0.138909585028777
12.3560563655667,NA,0.00080451351437654,1,0,0.00080451351437654
12.223364384029,NA,0.146201595126124,0,0,0.146201595126124
10.2256608027378,NA,0.304925027767036,0,0,0.304925027767036
19.440262007988,NA,0.148899344300702,0,0,0.148899344300702
21.1256340142803,NA,0.0482528095406153,1,0,0.0482528095406153
14.8660954583374,0.195535716519824,0.243791577667071,1,1,0.195535716519824
13.50063615677,NA,0.173754777242817,1,0,0.173754777242817
15.111603506634,0.230694716869769,0.29056274951959,1,1,0.230694716869769
16.2453019618098,0.175561476172414,0.60097325144137,1,1,0.175561476172414
16.4313118163488,NA,0.153904387019048,1,0,0.153904387019048
13.8880535070415,NA,0.0934559209291889,1,0,0.0934559209291889
13.3540987010907,NA,0.66105263035714,0,0,0.66105263035714
16.029262201157,NA,0.0922057110751447,0,0,0.0922057110751447
8.91682955230454,NA,0.130457624437148,1,0,0.130457624437148
17.0569456727346,NA,0.128801650120146,1,0,0.128801650120146
17.7460825480801,0.569147330708286,0.795060065385591,0,1,0.569147330708286
20.815862908435,0.148601107050401,0.436339264057015,0,1,0.148601107050401
14.0071513984115,NA,0.461930138601717,0,0,0.461930138601717
13.5558180923871,NA,0.40192170725483,0,0,0.40192170725483
8.27116734128121,0.0817683557088474,0.163980096793184,1,1,0.0817683557088474
11.0827841928929,0.0337170017565953,0.330142654449908,1,1,0.0337170017565953
10.935197223864,0.0582996013428961,0.184555947028716,1,1,0.0582996013428961
18.2192394329065,NA,0.560220066889031,0,0,0.560220066889031
12.1811971833829,NA,0.414760529444423,1,0,0.414760529444423
14.4216250522927,0.102500486293532,0.184071407570001,1,1,0.102500486293532
10.8354427821828,NA,0.403829528607622,0,0,0.403829528607622
13.7064560329084,NA,0.000960145652274255,1,0,0.000960145652274255
10.5362305520541,NA,0.0119674868695432,1,0,0.0119674868695432
11.1481316733554,NA,0.408416811877056,1,0,0.408416811877056
14.6353332447016,NA,0.203347201304537,1,0,0.203347201304537
16.4208406072041,NA,0.357132179341289,1,0,0.357132179341289
13.2901536970728,NA,0.0248204482873392,1,0,0.0248204482873392
15.6354831778261,NA,0.0369536904984049,1,0,0.0369536904984049
11.875552972669,0.270355200379862,0.339747040541859,0,1,0.270355200379862
12.635066814395,NA,0.273300748006573,0,0,0.273300748006573
15.445492847383,NA,0.48053661667214,0,0,0.48053661667214
12.1541616272699,NA,0.0626432217822729,1,0,0.0626432217822729
13.5567780872111,0.456612214930743,0.719157366660887,0,1,0.456612214930743
10.1716918197626,NA,0.06841618901067,1,0,0.06841618901067
8.7564200410838,0.075443632845551,0.12959416776457,1,1,0.075443632845551
18.3284672288761,NA,0.16921451128965,1,0,0.16921451128965
12.5232205286044,NA,0.0766599995439984,1,0,0.0766599995439984
12.7993420669911,0.0902714076873131,0.190400371402411,1,1,0.0902714076873131
9.08083584072519,NA,0.191238837042827,1,0,0.191238837042827
11.5707132341666,NA,0.164063632394331,0,0,0.164063632394331
12.0210247078825,NA,0.105795972839254,1,0,0.105795972839254
15.7281062612713,NA,0.283802368836144,0,0,0.283802368836144
13.6889129501432,NA,0.0881306930069326,1,0,0.0881306930069326
13.6268433717262,NA,0.0157788172619756,1,0,0.0157788172619756
13.3670418276893,NA,0.0908198237044328,1,0,0.0908198237044328
15.5745818101753,0.0338871215163352,0.094908887845211,1,1,0.0338871215163352
14.7151816616834,NA,0.0648230244167489,1,0,0.0648230244167489
10.135170965074,0.58649430369612,0.723056090339682,0,1,0.58649430369612
16.8030228715541,NA,0.454651093254506,0,0,0.454651093254506
14.1128847533492,0.074877380861324,0.122368362284904,1,1,0.074877380861324
13.090817954891,0.0511213575110331,0.270426279129201,1,1,0.0511213575110331
14.5543189649296,NA,0.419468716976292,0,0,0.419468716976292
10.3198892834685,0.0381661100975269,0.0754283625167268,1,1,0.0381661100975269
11.6506693077672,NA,0.00983960778111511,1,0,0.00983960778111511
15.867424543143,NA,0.418954770815548,0,0,0.418954770815548
15.6167271636649,NA,0.372421696390954,0,0,0.372421696390954
7.66716044888017,NA,0.112811646532348,1,0,0.112811646532348
16.7057334577484,NA,0.135923595340745,0,0,0.135923595340745
15.106025668785,NA,0.236914188429013,1,0,0.236914188429013
9.96910577455626,NA,0.16751301606596,1,0,0.16751301606596
