"Y","W","Delta","Z"
46.3199575332844,0.0819550263568417,0,1
51.8068969781715,0.0678694054182564,0,1
47.0714797716007,0.320494776082171,1,0
48.5367695917761,0.269571287683712,0,1
29.2535195277276,0.0105643295824754,0,1
42.5312347517121,0.436268415246573,1,1
26.4757471453297,0.200255219423257,1,0
37.3952779212754,0.441409975456466,0,0
47.389125307723,0.067913767969221,0,1
24.3643197379212,0.446201838752132,0,0
62.2303465092641,0.454045133976041,0,0
45.0912963793221,0.0851397727912459,0,1
35.2474169944445,0.00279485376974895,0,1
36.9231507203372,0.247215437915916,1,1
42.0724896486061,0.255389570240748,0,0
43.9159922389221,0.0755606996950477,0,1
16.7309118636802,0.155290233254991,0,1
50.4326123782017,0.326346670845745,0,0
28.7544256031717,0.0281859300265487,0,1
23.8086928244509,0.0441714167061206,0,1
29.5847811164846,0.199327616230232,0,1
44.0369645603441,0.0536460429692572,0,1
50.7304558246358,0.104991972934344,0,0
34.6476876101198,0.0784953751034651,0,1
34.0828921631211,0.17989899378865,0,1
67.7065764828004,0.490580334578909,0,0
45.297128976897,0.0773285118819774,0,1
18.0692405578211,0.0404793481450418,0,1
22.8125779953676,0.477026533087288,0,0
43.5596491790178,0.162085876457444,0,0
43.551860725258,0.528289813749065,1,0
49.6816908896746,0.0671825388367624,0,1
37.3741278973952,0.0268323824154737,0,0
12.3977466582535,0.270654942346572,0,0
45.4322374781747,0.390462936125414,0,0
60.1009453291429,0.0888463407765337,0,1
40.4347746712034,0.00613929052813615,0,1
47.8583399514968,0.684357763079062,0,0
50.6013149883387,0.00656673134672375,0,1
67.2369311380719,0.515609706504828,0,0
49.5212103946195,0.487702378259466,0,0
54.9857028946999,0.119990326594778,1,0
57.9787428129452,0.430792509810547,0,0
22.6677175485704,0.149938248987234,0,1
32.1528181729158,0.0648348044169839,0,1
50.8661132297415,0.100435017362674,0,0
16.0941641007799,0.0632641500746875,0,1
28.7177603400614,0.177963294278167,0,1
49.2853796639532,0.174247659675111,0,0
19.4268795482669,0.0540213245726554,0,1
63.6431688167164,0.349499659160078,0,0
42.4717399292486,0.0744501483865991,0,1
57.9020441073565,0.743256023656927,0,0
74.9487748846634,0.100215875956866,0,0
40.237026473883,0.145015470967511,1,1
48.0521936076411,0.108081833204589,0,0
26.6369350173441,0.266711442963472,0,1
37.612096531296,0.00288205385126499,0,1
57.5802120022056,0.186902622835521,0,0
45.848554530766,0.77207503893072,0,0
40.9735646639061,0.286228366866737,0,1
64.6860610961655,0.134720146846038,0,0
50.8148524436692,0.202101259714335,0,1
43.7332938450686,0.185061962264528,1,1
45.2984086788631,0.0980360324799787,0,0
63.1875927319411,0.0421929099439644,0,1
61.6793018374582,0.653237163403442,0,0
43.0227546078316,0.162146221502717,1,0
69.8883498472488,0.327243710067036,0,0
50.0495049073633,0.432769375425671,0,0
35.7285032873388,0.190864656017727,0,1
53.3593697816858,0.00850990962063223,1,1
41.7703319860662,0.334250567188285,0,0
63.5705923584012,0.337598449061891,0,0
27.2793028681653,0.154831516733675,1,1
30.2873639397205,0.328257189440482,0,1
39.6719506068178,0.0112199218136014,0,0
82.4754967731533,0.219430790486006,0,0
48.6868862226128,0.140863651316549,0,0
49.8307663766986,0.413294190059619,0,0
54.9287333800212,0.217852008021631,1,0
63.2010536179925,0.287186273217036,0,0
18.9502132146706,0.0496396331240356,1,1
41.4352419377416,0.257379564271443,1,1
51.441980160212,0.33511029836644,0,0
26.1562389112207,0.0597092461688007,0,1
43.0051264104639,0.132171023699707,0,1
65.5041469103623,0.468136941541081,0,0
57.738872545507,0.449030305204714,0,0
21.9913755948158,0.0924801256141389,0,1
37.7896711995431,0.157937566854359,1,1
31.3506858820839,0.015266794880022,0,1
55.1051714777605,0.425484226769643,0,0
36.0592775671875,0.0933175167773941,1,1
32.6496307084957,0.0454501993331421,0,1
23.9029359695946,0.0337419125833188,1,1
41.3506046393048,0.0117171588118986,0,1
48.0466402478038,0.515134238769048,1,0
8.85174864757024,0.195756471145606,0,1
21.722529680523,0.178999793485861,0,1
26.2254691645982,0.302261360653908,0,1
34.1616637831296,0.112580462042371,0,1
51.7871604951203,0.355575019235703,0,0
28.0406625539523,0.0863240651840146,0,1
30.9117355364489,0.100420588582184,0,1
54.2905395727229,0.23536392054323,0,1
62.4913868836447,0.646329394478773,0,0
40.2889235760967,0.233021579398347,0,0
44.093511887944,0.06258405463776,0,1
42.0647712577605,0.398219912060735,0,0
28.9135170920634,0.0788662809599557,0,1
52.6320171298528,0.781567005035897,1,0
36.8435161862032,0.0781637698576365,0,1
27.6391946122544,0.413532134843809,0,0
35.2449088247968,0.353691845384291,1,1
47.5091457277222,0.233385223227208,1,0
30.9020476619962,0.00152258901034262,0,1
31.1690133267033,0.421048605741625,0,0
38.6580741158747,0.0720351901510409,0,0
11.2180858961922,0.0302742016801124,0,1
42.8574639232743,0.320661607691748,0,0
44.4542656032973,0.0621180905397947,0,1
21.4987873436346,0.0089971271629495,0,1
47.5365606519147,0.0830904321795179,0,1
47.3988951498103,0.108634288830485,0,1
39.8822189998575,0.291576562854605,0,0
42.3722980961905,0.307516856787013,0,0
48.8699148645285,0.121633615045267,0,1
34.7800515959681,0.135429260060929,0,0
35.2433205985405,0.0522444295701449,0,1
15.752146027993,0.0153540673003917,0,1
50.5886615525894,0.166876946770416,1,0
26.3658440543872,0.487402665808385,0,0
50.9787360395536,0.177760056307113,0,0
35.8207481711604,0.16677780301741,0,0
29.7791329261482,0.0706103474783941,0,1
40.7305712328817,0.0193216381440125,0,1
54.9130986584348,0.0074019103447213,0,1
9.1833916041499,0.206328128221807,0,1
35.1120498453096,0.412560031792392,0,0
30.6905017910093,0.366822389019428,0,1
41.6128495669145,0.107289053147632,0,1
48.8477823457497,0.270166905980832,0,0
45.0056740441273,0.0179606555548261,0,1
25.8214303628103,0.265051437179206,0,1
33.3702297924141,0.458224185991694,1,0
49.8487626084445,0.0669127224957429,0,1
34.0669771989544,0.490009240859423,0,0
43.5416854683138,0.507781845576177,0,0
44.537702383781,0.133876440763437,0,1
40.4323935648477,0.0387095366525864,0,1
37.7700979364433,0.0398802911769946,0,1
44.0178258583662,0.100708543114658,0,1
42.9820108596343,0.184903520055411,0,1
53.8481959167267,0.089605990710217,0,1
26.8844849873203,0.187343644618671,0,1
58.1371808982478,0.463439239293166,0,0
51.4754967551186,0.393704445253864,0,0
56.7503805703394,0.0236897098038031,0,1
35.4943408627811,0.655263015175499,0,0
25.4261932424816,0.0277459397429034,0,1
42.8712857316496,0.375172043891782,0,0
57.4343706210924,0.415461088403825,0,0
29.7265199452975,0.450803488052092,1,0
49.1355302424284,0.534150862834488,0,0
63.1481443511807,0.108850207268156,0,0
43.0206738861852,0.100803890354297,0,1
36.222678333812,0.165891169289652,0,1
21.9559434122323,0.245459760944513,0,0
52.1109958758018,0.116394497706721,0,1
32.2700795526419,0.162748795813505,0,1
44.7065774128656,0.569894574026107,0,0
35.1018082955555,0.49533371987178,1,0
19.9066625312865,0.0804910176268613,0,1
31.1969248280004,0.148805872524107,0,1
25.6735748480905,0.153167608963638,0,1
41.2163753989692,0.206517701091588,0,0
45.7912055010263,0.385625609270478,1,0
43.5355852585988,0.450023250896562,1,0
47.1233090791388,0.0534442306569439,0,1
44.0440834054741,0.0826027818274003,0,0
39.2586189206299,0.5424405056737,0,0
38.0456167310318,0.0658365688229798,0,1
18.0183251561565,0.139472278375308,0,0
32.0516481845773,0.442615607332054,0,0
42.7558552412365,0.357729877887681,0,0
36.4916820644407,0.0166785030802125,0,1
47.2359136708233,0.177281214606865,0,1
56.554823084084,0.200182229609516,0,0
31.5809173462054,0.0573318176986876,1,1
40.3565869718787,0.00901608898310658,0,1
55.1609938961492,0.487878969903871,1,0
45.2757336178326,0.150459749570047,0,0
41.022537781754,0.0454125627985706,0,1
31.8530377454111,0.0218983114539815,0,1
40.7384370964199,0.0172601982058555,0,1
53.4865250205285,0.383619685021146,0,0
45.0340784416625,0.143959383722345,0,1
56.9537397547514,0.0156875798868848,0,1
25.5168151153574,0.0852651133583241,1,1
42.8779891821334,0.128019159024536,0,0
58.8759356578271,0.461944546482181,0,0
48.1314545725571,0.091698020604344,1,1
51.3430121423697,0.169090414369128,0,1
21.988834355434,0.442928417757153,0,1
57.5019066923526,0.0513844019300418,0,0
63.8542033462039,0.342326690383656,1,0
24.3618354654304,0.198394529074688,0,1
39.1654750764676,0.313998513361579,1,1
30.0310651537596,0.0898539965385121,0,1
11.9819775572346,0.0305733948513138,1,1
33.4665982868674,0.028457825371861,0,1
54.9686954549056,0.469040711848441,0,0
33.2194487127464,0.0188091906738271,0,1
56.5775422539147,0.0141349800066535,0,1
44.9617176966192,0.442322964140697,1,1
36.3608741728617,0.462454097780336,0,0
37.4340680493223,0.0769210575903983,0,1
29.8585782155754,0.502684023437894,0,0
39.8732404780651,0.0130625977516613,0,1
66.6490400006975,0.416025102104509,0,0
56.5834045651112,0.209699968987837,0,0
30.4080557535801,0.026544696396074,0,0
41.7711865936746,0.0201951508984298,0,1
71.7602200773686,0.0329088764806014,0,1
41.4702078978143,0.622087116596069,1,0
65.8676019224343,0.324350644150302,1,0
47.3705200393935,0.172668123814489,1,1
24.4890060947769,0.0618810800041203,0,1
44.4588049492266,0.282729890670415,0,0
40.5290007978725,0.301757242989087,1,0
35.7491003138395,0.0538544301461908,0,1
64.4996222719573,0.280268887042227,0,1
44.2322851591717,0.170951163995924,0,1
55.920363243717,0.412452652104683,0,0
43.6575702505,0.242741988721166,0,0
48.2027862385989,0.0442268180937244,0,1
36.0785400688414,0.0906179238029978,0,1
23.7110470699684,0.100767542815839,0,1
22.354446663775,0.123480035865062,0,1
38.3533379044054,0.0322827331634794,0,1
58.4735059685395,0.531460160439927,0,0
53.5167303510816,0.275174394809693,0,1
37.6291993124843,0.0538306781511482,0,1
51.5450390588136,0.156959154041677,0,0
26.1146266742075,0.0283721476746923,0,1
41.3955723251097,0.512514569530261,0,0
40.642685184411,0.0619571556241267,0,1
18.440599295718,0.0408811726506501,0,1
62.9694761631575,0.0910932357202388,0,0
34.4525440425741,0.135088397946288,0,1
39.674818307198,0.35950399649411,0,0
57.1900798744596,0.137913944374088,0,1
21.905210889874,0.239268478077963,0,0
38.8408817514925,0.430265309276262,1,0
71.8071978516432,0.285179000174683,0,0
54.8785339840579,0.512601393358504,0,0
48.4118022104536,0.307716391183596,0,0
36.7847769510603,0.270306213471804,0,1
66.8713996192565,0.460130247981079,0,0
46.3794008443497,0.0245580701817109,0,1
36.8793319032756,0.392707023288207,1,1
21.1690046244406,0.0279276353797433,0,1
29.1765295088783,0.0086619020459831,0,1
51.3228669844761,0.340608454857596,0,0
62.8194903570194,0.143557149802365,1,1
83.2820893274371,0.322425173033931,0,0
67.9725945762236,0.0731237362723857,0,0
35.5475482631906,0.183012706631468,1,1
43.714860172715,0.0204181830550628,0,1
22.9176040808269,0.0415379415621861,0,1
24.4878197113934,0.449952586805477,0,0
16.3714225516767,0.0418413235539359,0,1
46.5254346455407,0.16359596543457,0,1
44.4108872175571,0.0629238353342089,0,1
51.3415695068889,0.342519054438825,0,0
51.3438596404141,0.0187801205239498,0,1
56.6189313943504,0.277742852409492,0,0
39.6029580304047,0.0531817621520986,0,1
38.397387351684,0.343772206455576,0,1
35.2119506793802,0.224318297258647,0,0
54.0951682039595,0.0101938616679205,0,1
60.3670684748958,0.208843710557564,0,0
63.2978534650822,0.350332323715907,0,0
49.7999953755958,0.271017491633016,0,0
58.7270749170117,0.11183278624279,0,0
53.346586889393,0.588367635202143,0,0
19.2414941444294,0.161559673733257,0,1
48.3964958386678,0.156562053870876,0,1
35.2819345171588,0.205442993880993,0,1
63.0760298069121,0.477196523394676,1,0
26.2760904755967,0.0282042636577472,0,1
45.6225397774255,0.0690765865924657,0,1
65.0544347344691,0.412551983813347,0,0
40.1487301955374,0.0445855505900277,0,1
49.4214307669367,0.185929686423922,0,1
27.7175582772731,0.316849351372295,0,1
33.0431002941578,0.117947748140498,1,1
56.2151386323392,0.374196737959048,0,0
40.5427661848075,0.126908483197748,0,1
73.8228147098242,0.337564311931061,0,0
46.5242154365308,0.644058792492003,0,0
44.0892070574751,0.399470880954546,1,0
24.3484951066593,0.351845598376404,0,0
40.1437667029244,0.289260270204552,0,0
47.9756889082194,0.0583204322423217,0,1
40.4728451129167,0.282603286984794,0,1
57.2862319444008,0.681518264312098,1,0
35.1632896013412,0.0201955474600237,0,1
44.1629355855629,0.104639827392784,0,0
59.8294486934202,0.353616504669078,0,0
37.2305383126115,0.106865968973823,1,1
50.711736044615,0.109463163464409,0,0
39.5599463863343,0.112177787436494,0,1
47.407185934414,0.430008453426274,0,0
14.9122484812183,0.0364940310634557,0,1
19.1057430244767,0.0262511285635373,0,1
26.3114095795407,0.212307908332884,0,1
50.1509993059294,0.0419174635089307,0,1
51.4221181843536,0.359261491978517,0,0
29.6562645764022,0.419202901349769,0,1
36.6616289533151,0.00216841496637128,0,1
32.2187739855405,0.0966288271558122,0,1
33.4243949991152,0.143467935636471,1,0
44.9113815133251,0.338489980255749,0,0
33.3227195468199,0.0246903237422929,0,1
29.8146287480915,0.0154991299746356,1,1
41.0883509082611,0.464048425043341,1,1
53.716483403932,0.347253392448388,0,0
40.2418379316449,0.285127779729518,0,1
45.9779436508389,0.532267386793694,0,0
32.8167324989901,0.0074230773825896,0,1
51.1771825704362,0.479831760078471,1,0
43.6983259723919,0.127395192624955,0,0
54.0290558061749,0.261187750028176,0,0
32.2228075686179,0.138513704475009,0,1
64.4567072377252,0.0981204532624068,0,0
51.1780156865096,0.191420363972691,0,1
41.2758210884878,0.0976915677782147,0,1
31.050268071657,0.293378465740725,0,0
44.5040540613261,0.0965315278904536,0,1
53.2298875076933,0.482619915627949,0,0
31.6335894474506,0.111757291958395,0,1
47.0952661189055,0.0498034565082262,1,1
66.6381695091702,0.434438521290686,0,0
52.1957076313393,0.449325413240521,1,0
37.4294237083902,0.183512941586704,0,0
49.6763285162416,0.0213102828168197,0,1
50.2104116850645,0.767970435711918,0,0
38.249829068764,0.265988761190678,1,0
64.9003101098605,0.499155709966266,0,0
38.7594953387865,0.0898167336339815,0,1
31.3335432736807,0.352657645777519,0,0
22.1931556406436,0.0069608191095847,0,1
36.8039465854474,0.21156505251577,0,0
64.637603609595,0.467181725831978,1,0
57.9688061421873,0.498824381413624,0,0
53.5322986347429,0.220493049269998,0,1
25.6314288640157,0.00381022822293887,0,1
20.6501707928915,0.196088321565588,0,1
50.6025552642175,0.222072951753461,0,0
42.8656202270698,0.00132300109440073,0,1
62.794178229487,0.292235913944553,0,0
20.132317829031,0.0417251004633085,0,1
32.9496783826608,0.18735269605759,0,0
25.7623943987253,0.514556009366141,0,0
40.1941921941026,0.356448224784073,1,1
46.3567627505868,0.489197158205116,1,1
20.229135823726,0.35753429377016,0,1
39.4782183427438,0.432138414892336,0,0
37.6774393964158,0.0770748083404555,0,0
35.0084040711233,0.21198052377815,1,0
49.5071657016025,0.463683583936498,0,0
39.1138677049593,0.124610697497654,0,1
35.7929247299145,0.0460587594769379,0,1
35.6686986470033,0.631777809245552,1,0
35.485379691792,0.0637505473483673,0,1
37.129444549777,0.0250206417095998,0,1
45.3093733625203,0.131111160102343,0,0
56.4709890474325,0.0760591939013489,0,0
66.9938016068034,0.477476556315337,0,0
50.7191231180344,0.0280347466802981,0,1
48.8597608429454,0.225181580160878,1,0
45.4384525819847,0.347343082595744,0,0
47.6631459297273,0.314130739117716,0,0
44.1527079158948,0.185213842476709,0,1
22.3688736913355,0.00259459196102473,0,1
44.5782801974638,0.271393986391281,0,1
26.065090125787,0.0384023032432471,0,1
35.706373155467,0.034544581579381,0,1
37.0775070054102,0.055691142536268,0,1
45.0688445640428,0.276222732758563,0,1
32.8684327607225,0.290120725003405,0,1
34.4175319420999,0.528089801513391,0,0
49.2518214634081,0.600710153193852,0,0
37.4638385997068,0.148614392480962,0,1
62.1207673587912,0.405313301156227,0,0
36.1120479711901,0.117412969604418,0,1
42.5177747676339,0.515358729002822,0,0
31.0063001521997,0.127010332075259,0,1
28.2314758569867,0.12445743482839,0,1
32.3752286547003,0.151765433209576,1,0
52.5128594578282,0.330039375976081,0,0
70.304494206023,0.271886422945549,0,0
74.5559548925578,0.370947259570046,0,0
36.5998818792493,0.17664887275509,0,0
67.1156785127422,0.446622110118863,0,0
39.7287087918358,0.0631080018392617,0,1
60.7420773462631,0.0597690358913315,0,0
26.9828960467037,0.153084850890307,0,1
40.0778913445009,0.215903351484155,0,1
49.3141585228697,0.172721070782393,0,0
47.9220222213516,0.523488356095885,0,0
30.1737273205156,0.00572031557254608,0,1
40.6201323621661,0.41785894790647,0,0
34.2994031677426,0.299859823571862,0,1
24.1308040311083,0.193295860827023,0,1
22.2915657165224,0.0632860389533594,1,1
50.5773354079392,0.460845718707855,0,0
45.7084437423836,0.0434655504754917,0,1
32.6562481048766,0.214600723784591,0,1
54.4260681953881,0.315226891430329,0,0
60.4987812535443,0.101226045277766,0,0
51.2914994930048,0.123015982929562,0,0
35.5203517666065,0.399924125854326,0,0
27.4678576525587,0.305207269427943,0,0
50.1417563111297,0.124765219713814,0,0
40.6197084889,0.094031739278613,0,1
12.7656644909345,0.0695120445199868,1,1
40.4328259453571,0.0382217877090151,0,1
58.742526321328,0.385426527683305,0,0
54.2077358933163,0.644459777762564,0,0
68.6029998981654,0.0402536963425189,0,1
69.3334335406938,0.350744255460384,1,0
47.1025552183184,0.617669444121728,1,0
51.8431875493907,0.104336923382099,0,1
71.8262630530124,0.406252300893157,0,0
44.9036039782433,0.312243514909658,0,1
56.1853620850227,0.401305189959092,0,0
31.6197218657103,0.168064793310721,0,1
61.6404124675659,0.00116720716902637,0,1
44.5523498736824,0.135966811625931,0,0
18.2046347001136,0.0433944787984795,0,1
45.1412210864906,0.388233218535258,0,0
37.6889277774273,0.00265308985663163,0,1
39.9340593889847,0.10965990149006,0,0
72.7451830026413,0.135295196045812,0,0
26.4750343530344,0.030299384481596,0,1
41.4929282137953,0.0249616172653281,0,1
42.9947916054779,0.0734554426799428,0,1
36.5145818333261,0.0335252172473613,1,0
28.2564448351867,0.313743884079526,0,1
28.9085511525604,0.182791934219554,0,0
51.3094036291138,0.280096598086206,0,0
46.178496618681,0.0783780533180029,0,0
54.4862397863824,0.341972574542846,1,0
27.4246817560054,0.015902821766034,0,1
19.9380381707593,0.125378945060289,0,1
60.6632811544451,0.521855907460338,0,0
36.0104416881999,0.0156294069776296,0,1
38.8269514469099,0.11210854780234,0,1
41.8106353903939,0.350906264370468,0,1
27.2521040722006,0.0519362171207222,0,1
56.7320789738083,0.445957851355269,0,0
34.82970905349,0.395668554536106,1,0
46.739008224048,0.373522215450144,0,0
40.5932879885601,0.0669847976644599,0,1
53.2080061814481,0.37705928160343,1,1
42.1680201249512,0.0629354985630298,0,1
54.07867357339,0.267480038597558,0,0
50.1028364956964,0.593793412488747,0,0
34.9240033293878,0.364408136629493,0,0
36.2371236856487,0.133064750463539,1,1
44.6505611966481,0.333659606382549,0,0
42.9317588579354,0.207616510471205,0,0
23.432943635939,0.287487906562092,0,1
21.4612092837045,0.341806874260788,0,1
14.1365745114231,0.408850090020704,0,0
22.4739577652724,0.440347566683073,0,1
32.6084468874269,0.402669423602884,0,0
62.6378753170913,0.235058187518692,0,0
43.2204608153229,0.0410564434683641,0,1
36.5407737318618,0.0719403725440313,0,1
40.4393848818629,0.145127950517593,0,0
17.1626251321605,0.0998130989804671,0,0
35.707131052803,0.0864848691603861,0,1
57.2140784300927,0.160648565284499,0,0
22.3274665022722,0.16610208497398,0,0
44.9146021477617,0.208131559352755,1,0
56.0500905301853,0.468128350710616,0,0
58.6314831406231,0.0397075205691533,0,1
27.0965082266576,0.0800607843538655,0,1
45.375194724651,0.270392159801602,0,0
71.332129215211,0.366210583052342,0,0
26.1531031211697,0.0183428665954942,1,1
34.6121649835115,0.270364683748528,0,1
19.7932863110045,0.00728044780780476,0,1
47.7935525417522,0.345881934854389,0,0
20.4791583302599,0.0110796267353968,0,1
54.708109573522,0.0378479031629821,0,1
49.2813711889984,0.119633329562135,0,1
49.5418636416223,0.277995898700208,1,0
54.6137823715738,0.362313403309472,0,0
43.1331538461236,0.0176416602743726,0,1
34.4604683988258,0.295907579853148,0,1
37.1403794309157,0.137141860401675,0,1
39.5343614348341,0.155290522855833,1,0
26.0951249519836,0.124313342651908,0,1
60.3490562722493,0.358092615417367,0,0
23.9164374262189,0.162666232593156,0,1
51.1781136176214,0.420613877841477,0,1
62.1608447717953,0.332275408573582,0,0
37.0316172452514,0.300711233624865,0,0
42.1769948874413,0.287184333511347,1,0
53.5571738768042,0.469686303104635,1,0
51.1286230758867,0.220768469710558,0,0
65.5306197520941,0.236052116190631,0,0
35.5491354744977,0.0268061241835844,0,1
13.8357112727652,0.00734631270562324,0,1
70.2350682232222,0.15684814706235,0,0
32.9166622987122,0.487257247819535,0,0
45.0500276735831,0.252824588468016,1,0
53.3284008296188,0.287166792354646,0,1
30.837505387212,0.066577128471966,0,1
34.7137371320564,0.0907752143932476,0,1
54.9795364915109,0.0564025426524067,0,1
45.4126081929834,0.378566060964297,0,1
68.5907345386895,0.356914704871991,0,0
37.7447223221802,0.108959898649146,0,0
28.7692189981814,0.0185168585322248,0,1
40.1292187544073,0.079763893623818,0,1
47.6152760752155,0.0772942140936226,0,0
33.5323771708852,0.113754011335837,0,1
24.2104679126838,0.0838400095724365,0,1
27.5083441002374,0.0474722157154387,0,1
54.4327049262003,0.487680390109858,0,0
34.4241017749883,0.0320164865224468,0,1
47.2812421107671,0.216638263072342,0,0
51.8486698363919,0.0990845690283744,0,0
58.9540145921146,0.0816937190628793,0,0
56.558321292246,0.415030864743777,0,0
21.1760179462245,0.00618508344624132,0,1
49.2810321344023,0.179104031850516,0,0
68.1622529471989,0.192618199505618,0,0
45.7793556367775,0.26727584501891,0,1
4.89986610874028,0.0226370117230032,0,1
37.0537596046598,0.279646147689566,1,0
34.8905125577543,0.280762310193423,0,0
50.1536530692134,0.231470116376118,0,0
35.7672143623828,0.359707833560087,0,0
40.8255088154273,0.302213105033222,0,0
49.5016514946108,0.309811227009404,0,1
29.4695108765054,0.12461634648064,0,1
39.8650605614739,0.125845864000989,0,1
46.153005693443,0.0557106542603271,0,0
50.1138079677798,0.0114418039251075,0,1
33.3138277293779,0.355740550510073,0,0
41.0331842602456,0.321292451379913,0,0
30.0356441637219,0.0424260908293915,0,1
20.4927793752054,0.150558035662029,0,1
46.5117686545506,0.0300372745336614,0,1
28.8365089195632,0.0412785860531278,0,1
29.7103973028861,0.0274895979056544,0,1
53.1249929044132,0.142518398090017,0,1
46.1492475711336,0.163017955620971,0,1
35.666554292782,0.366368447744781,0,0
46.0878911698303,0.424077338951397,1,0
48.801962603622,0.436022486246968,0,1
43.9402441377217,0.355996422775566,1,0
38.071854376043,0.282104121943059,1,0
35.3564587598939,0.022911267481582,0,1
45.1915005768103,0.0364000068372252,0,1
41.7203414536044,0.0329256960398001,0,1
47.5608087963054,0.663155073878006,1,0
39.5414878071639,0.116754349315136,0,1
26.1308590559764,0.00769163899210475,0,1
21.3652967179942,0.209017903898153,0,1
18.4925411722959,0.483334711532886,1,1
72.7752745513432,0.339375083649165,1,0
47.2257759413847,0.408355152287422,0,0
74.0490236917226,0.287090063078416,0,0
13.1901797047223,0.226919423469605,0,1
51.0146178564588,0.179275626124913,0,0
49.4765224006849,0.431902285961422,0,0
31.6495953614959,0.0376311243555239,0,1
46.3884475408744,0.00234253525828276,0,1
34.763486526024,0.0625064992637337,0,1
48.828322085018,0.304259786133827,0,0
